path,filename,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
/Users/dohee/Documents/ds_study/data/genres/metal/metal.00059.au,metal.00059.au,0.4675233,0.18228553,2442.504289552598,2102.8815684604724,4728.594814928944,0.14982190762761022,-15.625049,99.14236,-45.630257,55.01213,-18.020166,23.897814,-19.600197,27.337923,-15.103914,18.797401,-16.146687,9.214215,-16.21849,5.446563,-4.650935,6.280097,-4.700804,7.448506,-5.884447,-0.7042058,metal
/Users/dohee/Documents/ds_study/data/genres/metal/metal.00008.au,metal.00008.au,0.4666515,0.058365826,2966.002257457456,2759.0013961515715,6189.363682297709,0.14056155742459397,-149.9959,67.87112,-6.662219,32.076023,6.0948653,12.234471,9.144557,10.1837845,3.7711596,10.598272,0.76798576,7.7185936,-1.1560501,-3.2983494,-7.5336413,0.42327073,-4.007568,1.2604561,1.4773557,5.4814763,metal
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00029.au,disco.00029.au,0.38404918,0.14753455,3075.0244879299935,3031.615634612722,6847.716803672419,0.13853592662412992,-58.975624,68.86752,-8.4672365,3.615686,5.0683937,3.2651877,13.515074,-1.3705547,1.667458,3.7045982,-3.7095892,-0.32859462,-2.8358054,-8.798724,-4.4893675,-6.4030643,0.45779955,-2.2721584,2.9838636,-0.031933777,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00078.au,disco.00078.au,0.33193442,0.06821812,2218.8916636421804,2307.1296434811284,4882.1333812173725,0.09612456496519721,-182.10767,103.43044,-18.188179,31.197874,-12.529232,18.83884,-12.868975,19.372463,-17.702715,18.492027,-14.32581,11.538478,-11.629478,5.5931864,-8.042038,0.26590878,-8.087152,2.7225966,-3.2905142,3.5062501,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00068.au,disco.00068.au,0.41615787,0.10675535,2956.07911228871,2599.631125960921,6131.50048488254,0.1626135168938515,-93.35664,77.85465,-8.789852,42.06367,-11.246893,24.241188,-17.913877,22.249006,-16.031782,16.692522,-15.664026,15.410893,-18.117002,10.214564,-14.607399,1.8481585,-11.088876,1.1498117,-10.555623,5.1890974,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00039.au,disco.00039.au,0.34106073,0.12429802,2328.094174657868,2431.6262286946403,4866.670443010441,0.10115843121616395,-107.419014,91.06335,-8.360448,34.299164,-1.9180144,3.7762592,10.525865,5.568093,6.945284,4.772103,0.68487173,-3.846765,-2.577472,-0.90224963,7.033966,3.7904878,3.3363001,5.195295,2.878737,3.1802547,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00019.au,disco.00019.au,0.44504824,0.1469729,2117.600893757939,2143.8668309867053,4198.641535854118,0.10365534971964424,-95.046036,109.33905,-30.173485,16.371214,20.04151,11.963911,3.490323,6.177454,5.204813,8.618461,0.33158284,0.3817096,0.53766805,-1.7974901,0.979029,-0.05615961,-3.6710413,-2.144687,-3.6547704,-4.406935,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00048.au,disco.00048.au,0.4097578,0.11226138,2617.495747048304,2156.578982319635,4986.227183330917,0.15433765951276102,-105.02221,80.18619,-41.07682,54.00217,-8.363626,25.715185,-12.457802,28.7062,-15.013626,15.607914,-7.6197176,12.427018,-7.360461,5.768208,-9.624188,3.9919102,-7.348964,3.433725,-3.5105474,-2.90249,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00058.au,disco.00058.au,0.41731998,0.122181386,2218.099825489775,2245.3047931107694,4744.0410994598315,0.11094558137567673,-109.57256,104.138245,-16.223967,45.349792,-10.189363,25.546944,-17.156565,22.264034,-16.84386,16.527622,-12.08259,8.661934,-8.848724,5.2406073,-9.293187,3.4503827,-7.8932343,1.5243027,-4.043598,-0.11666778,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00009.au,disco.00009.au,0.44217622,0.11894341,3016.965496147904,2623.4409081696326,5955.0381335194315,0.1706677028953983,-68.92688,63.117622,-15.855327,28.002327,8.173502,7.323385,-4.9316792,9.490028,-0.974049,-1.5963364,-6.184394,-3.9365966,-1.1669567,-6.5405774,-6.1709123,-5.039419,-4.40163,-5.379509,-1.6691306,-0.8976508,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00018.au,disco.00018.au,0.37013212,0.1387322,3043.112394267485,3000.5785927238876,6837.516427095417,0.14358338771268367,-73.086945,71.74661,12.055069,1.4190234,4.5368185,10.8548355,3.8677087,0.938452,-5.9773855,9.039347,-2.3677554,3.5528107,-0.14295739,3.1307847,-0.058583766,0.38367385,1.0944022,1.5095391,2.297017,1.9301829,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00049.au,disco.00049.au,0.42124674,0.20944752,2396.9886993729247,2208.6154034140663,4920.578392365139,0.13527580904389017,-45.15996,98.66788,-24.665955,40.495197,-18.095556,26.117126,-12.685222,13.979276,-15.417927,16.17709,-14.375685,8.136641,-11.938592,5.378862,-7.678949,3.6758816,-6.8051753,1.4878699,-5.79842,-2.5041528,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00059.au,disco.00059.au,0.40379235,0.116905145,2280.027319455579,2270.053510897033,4829.1746913971865,0.11017558488012374,-109.0909,106.83238,-18.271952,23.419096,-17.746166,19.014435,-13.604414,18.686167,-18.363712,18.390692,-9.709161,11.85656,-5.5525517,12.879696,-3.8217716,8.682671,-7.066876,5.4199233,-6.1939063,2.3227253,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00008.au,disco.00008.au,0.45429057,0.19048811,2801.719944013176,2423.642442464987,5445.952622059036,0.1643124669216705,-32.569878,65.03629,-26.761168,30.300564,5.697337,11.660783,-2.227687,10.421782,-2.3734114,5.365474,-3.8786147,-0.8631799,-0.21064356,3.4743693,-3.0502956,0.358628,-0.93389285,1.1889795,0.026238304,2.9308531,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00028.au,disco.00028.au,0.4831137,0.17249633,3715.1863613325804,3188.9053415296917,7728.130041418938,0.19837511480085074,-20.4939,53.692116,5.9808583,10.135652,17.066591,9.531477,4.6186805,6.3997,-0.33616537,1.7284749,3.6760638,-0.77743113,-5.881969,2.3283489,0.36691993,2.7435677,-0.5299903,-1.2045474,0.2477932,-1.2764971,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00079.au,disco.00079.au,0.4529953,0.08474546,2292.3432387887456,2348.257608169952,5038.586340813515,0.09976307219160867,-154.65105,97.93247,-10.3476305,39.127403,-11.209807,24.103394,-11.851629,24.192099,-13.451448,20.55775,-8.3087,5.8849826,-9.684563,3.937956,-8.818462,3.3022313,-0.30548573,7.588761,0.65386623,0.80032074,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00069.au,disco.00069.au,0.38936836,0.11154942,1931.040685971338,2209.134861955744,4516.06060125435,0.0836037195475638,-118.40577,114.235756,-6.7641068,37.393322,-17.423431,28.37048,-23.71712,9.281445,-10.434624,12.624007,-5.1411767,12.2523575,-3.8654873,4.3751416,-9.243878,3.477731,-7.9468856,3.6669514,-6.157387,2.7000918,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00038.au,disco.00038.au,0.37060228,0.11308772,3353.4041593917245,2986.922593222054,7042.789638014791,0.16820212804524362,-77.44353,52.19202,-9.003063,12.85945,8.564754,2.8909404,8.930611,4.0074058,-7.3485837,-2.2597075,0.95998895,-1.0451938,-3.765717,-3.5298452,-2.431863,-4.8853707,-1.8551202,-4.171834,-1.6597078,3.5143955,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00081.au,disco.00081.au,0.35849315,0.07869997,2292.7794271099783,2208.6856602468956,4741.368184454756,0.11640202049497293,-193.1521,89.18025,-19.990849,38.738586,-2.7211246,17.049927,-7.942614,16.082537,-16.751808,7.717519,-15.705438,9.0189495,-11.315526,3.8983061,-8.217346,3.0071142,-6.8723397,-0.71210825,-6.4130616,-0.56435674,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00023.au,disco.00023.au,0.43539393,0.17817323,3167.5553240363656,2934.8804408393594,6730.133523963167,0.15097822409126063,-32.176426,60.042603,3.3742273,18.97592,4.3331447,0.68896514,-2.0220761,1.329652,-4.6426954,3.790977,-6.739723,-4.887253,-2.336693,-1.6814722,-3.4923317,-2.6718416,1.0063705,4.0142937,4.700172,5.847051,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00072.au,disco.00072.au,0.43429318,0.08449229,2902.908464272473,2302.2448094822516,5470.108067629785,0.18406730350928074,-128.43967,67.26243,-36.92178,40.891,-21.749369,23.13522,-13.251678,13.081553,-14.004083,17.78703,-15.16923,16.377792,-10.453286,12.823618,-9.222441,4.3827367,-5.42862,7.2420063,-2.667165,6.5734115,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00046.au,disco.00046.au,0.37654737,0.11295764,2259.6134224825128,2273.0172811903217,4889.510959704901,0.11419814626836813,-125.7326,101.78745,-17.478827,33.670853,-15.239169,23.69821,-8.662552,18.54315,-14.05449,19.96738,-15.139365,12.968244,-14.305063,3.0324693,-7.0880313,1.6227924,-3.8986883,5.3808336,0.9638942,2.68843,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00017.au,disco.00017.au,0.4045441,0.116038404,2564.2888414229064,2669.924041000966,5388.221942521027,0.12072102486948956,-98.18701,92.406166,2.6589994,19.365164,3.5725617,-1.7528334,-1.7048805,-3.1811247,-9.103381,-4.084536,-5.1873956,-5.4817677,-4.233032,-3.7672806,-1.7109783,-5.5838566,-4.6922503,-2.7134736,-1.8473061,-3.0993195,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00007.au,disco.00007.au,0.43158323,0.15957549,3099.082006241359,2728.233137760695,6098.201459632395,0.1402915488447409,-53.432594,56.165604,-6.337501,31.602524,4.648096,16.339651,4.108209,1.8778182,-0.38534996,2.4980185,-0.5452888,0.96003777,0.49098668,-0.17423521,-1.8158447,-2.527268,0.82284206,-0.33732012,0.5601941,2.7661414,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00056.au,disco.00056.au,0.35841092,0.07617771,1755.0626027481246,2043.032911785096,3815.532045297999,0.07692752138921113,-182.81174,124.19493,-10.053613,41.57794,-7.377843,26.939068,-12.35473,19.813566,-16.044252,16.194204,-10.250695,3.1294549,-8.979432,2.151767,-6.1053224,3.9012282,-3.6973078,4.9474716,-1.2436289,2.5218837,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00062.au,disco.00062.au,0.42698526,0.15107872,2387.6793521483523,2191.2944816943996,4919.995513703596,0.12762833526682135,-107.9877,81.93319,-30.605755,41.328526,-8.496704,31.341997,-8.859783,26.03168,-8.266654,17.888088,-4.6463256,7.42504,-4.3540487,4.487458,-4.098499,3.075878,-0.27600196,4.9909654,0.40850118,3.8310826,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00033.au,disco.00033.au,0.39188674,0.15692227,2450.0566407004226,2387.704915648652,5023.3482272331785,0.1244871725154679,-57.816143,86.559784,-11.807115,38.770008,2.370802,8.826809,-1.2821877,9.910631,-1.6604489,9.840833,3.008505,7.504814,1.7077206,5.663775,-0.690502,3.4469688,0.13456982,-0.94698465,-2.6365416,1.6447155,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00091.au,disco.00091.au,0.41658926,0.17357677,2038.0233324903531,2079.8453104112837,4205.2946794337295,0.09160579200502707,-116.882385,98.47115,-18.994415,44.840286,3.8026056,28.490915,-1.1055838,14.694503,-7.7551017,9.754843,-10.107706,6.374911,-3.9110441,7.904995,-3.2170568,0.13055533,-7.8425574,-1.7268641,-2.4234636,-0.7186083,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00013.au,disco.00013.au,0.42159122,0.17077066,3391.3650851073285,3108.93319540748,7203.947261093387,0.1595289992991106,-40.076855,56.219803,23.692862,31.93953,2.454801,2.5702763,-2.4864345,3.100756,1.8817092,3.3470368,-0.0018148872,-1.5163457,-2.451519,-5.074228,-3.6787608,-7.854277,-3.0474572,-2.7854023,-7.4963384,-3.6242175,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00042.au,disco.00042.au,0.39404586,0.13595319,2403.5943004906803,2394.759734074969,4900.7438641966355,0.12164094221287702,-62.335667,92.05891,-19.73222,17.626945,-3.195096,5.4077826,-4.0143547,8.878788,-2.5088317,3.154782,-0.53769916,-1.5001123,1.2933992,0.9007559,-1.5845969,-5.3543477,-1.3835872,1.9475477,0.5418235,-3.305436,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00085.au,disco.00085.au,0.5680954,0.089196034,3004.282384496403,2745.823220384804,6576.211923125725,0.1586842311968291,-166.88416,67.67795,11.208783,37.44182,-10.936878,27.39581,-18.942213,27.296139,-15.84909,20.541365,-8.619039,14.184042,-6.046257,12.007288,-6.077664,7.2749496,-4.232254,5.1271224,-4.525802,3.4588468,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00076.au,disco.00076.au,0.35318205,0.12421889,2251.761016045477,2164.9531341920792,4557.353391005656,0.12186072542053364,-95.91633,103.34938,-36.49247,27.0972,-22.864882,9.97551,-24.651752,15.649426,-20.1475,18.732792,-18.555283,9.852911,-15.085712,3.9007685,-11.175498,0.5145069,-5.4720416,3.115231,-7.895403,2.9675362,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00027.au,disco.00027.au,0.48542,0.115590945,2908.6746448662057,2990.137959225662,6348.173137054089,0.10118297745069606,-155.67004,60.623177,23.156448,31.176702,25.046492,16.90212,9.445917,8.451036,5.319857,6.5556526,5.769587,3.9236524,7.5681047,2.1640356,4.4231944,4.344015,-0.015137522,0.89305174,-0.488246,-4.7795672,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00037.au,disco.00037.au,0.45445886,0.16394664,3637.15709215702,3198.92805420669,7770.988276718387,0.19001126860982212,-26.572124,52.05681,4.1798263,12.867351,16.744804,10.1250925,4.477274,6.3274975,1.1676531,0.651469,4.6326404,2.135598,-3.3680081,1.631738,-1.8845644,-1.085848,-0.67264426,2.3921902,4.168654,2.8624425,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00066.au,disco.00066.au,0.4507588,0.16955869,2492.5900126194274,2277.528939585275,5114.010839617169,0.13856991371809746,-57.611416,96.703575,-24.457254,39.99736,-17.280684,27.833838,-13.284011,23.197868,-16.52066,19.428204,-15.479723,11.827777,-10.570341,8.373797,-9.371649,6.538894,-3.6863403,0.34303826,-4.3984547,1.5675143,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00095.au,disco.00095.au,0.46804446,0.09839544,2487.3290419536625,2276.752800993831,5008.401552983613,0.11803151283352668,-159.87213,81.97704,-16.80941,52.474285,-4.4832144,22.819843,-8.224292,23.363256,-5.5141973,17.695278,-15.364145,10.800621,-13.514515,1.7336042,-6.554976,5.1028657,0.33779427,7.0105104,-5.453151,0.79884297,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00052.au,disco.00052.au,0.416339,0.1252895,2590.8952655819676,2163.0263132751998,5061.243667071491,0.16977497522718485,-70.546455,90.50209,-48.06134,36.66895,-17.68213,21.58345,-30.1917,24.033106,-20.45255,14.475555,-18.49691,9.121701,-12.047788,6.267945,-11.548881,4.907653,-7.8757615,-0.6456128,-4.357143,0.19584997,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00003.au,disco.00003.au,0.4951672,0.19629128,3045.7831971882174,2720.412267248648,6206.430158943966,0.1495607339559387,-44.433094,52.32051,3.242855,43.93931,12.584174,24.506044,4.923503,15.30651,2.041092,10.386366,-1.4623228,8.834608,0.41668227,4.6652493,-1.834696,2.9817386,-2.0356004,-3.349819,-4.1517015,-0.35668182,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00012.au,disco.00012.au,0.42836958,0.1755619,2737.358914650989,2613.8040560395066,5710.012308756511,0.1314991138599537,-57.955585,68.42821,-15.226617,23.4141,14.886023,13.217155,2.1807861,12.793448,0.04898062,12.763609,0.007023705,3.38002,0.8436664,1.0487714,0.5568438,2.9899883,2.9046798,4.023067,0.52316934,1.9532893,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00043.au,disco.00043.au,0.4201968,0.17365672,2875.436087892228,2761.027657600521,6020.828480731583,0.1347388129592034,-62.772682,77.844574,3.5485418,26.009861,5.935958,11.293566,11.112388,-1.9588367,1.8317075,9.176684,4.0686727,0.9862056,5.6128936,0.68275523,-0.13610093,2.2007003,-1.8593208,-6.824047,-3.1949446,-3.5395746,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00084.au,disco.00084.au,0.5036078,0.06199186,2455.2491578057306,2100.2474541180773,4726.57972012761,0.15141816814095127,-197.21649,83.34771,-38.580994,43.67588,-7.3024435,25.634623,-8.659459,13.366769,-12.161141,12.144545,-12.045274,10.619484,-2.3993301,12.016626,1.3830502,6.762504,-3.3720646,-1.6578997,0.06783269,1.4053442,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00077.au,disco.00077.au,0.41573876,0.2065751,2309.274600314096,2278.1626470502897,4945.325754966648,0.11758099502126837,-56.88446,97.001236,-17.859026,44.92799,-6.9238253,23.798044,-23.31005,25.989113,-10.4754715,10.442651,-15.224969,10.02523,-9.1656065,3.7320416,-9.3840885,3.4741108,-8.042428,1.6562908,-6.0217795,4.4041,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00026.au,disco.00026.au,0.40120935,0.14299113,3043.442618665026,2969.142812285463,6612.500283225783,0.13159576203596288,-68.05401,66.35393,11.858418,21.977438,9.757755,6.6893187,1.5989807,3.808797,0.95074654,4.7707677,-4.210415,-0.063488565,-1.2341598,0.07688551,-1.1320716,-2.0634444,2.5625432,1.3867335,2.1786876,2.2448604,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00036.au,disco.00036.au,0.4347791,0.17306404,3347.8914155592065,3013.0752701327133,7057.02020419446,0.16203007178074247,-23.554235,57.342735,6.998448,16.543451,5.511961,11.862946,1.6884781,5.4613194,2.7518313,7.3380203,1.9618068,1.2653592,-2.344999,-2.32466,0.10840212,-0.1503611,2.2672768,1.5780425,-1.8400426,-2.4345064,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00067.au,disco.00067.au,0.36492804,0.09131899,2541.894374455079,2289.50088177475,5183.456668720998,0.14323520881670534,-103.8082,92.46262,-27.213505,39.22121,-23.041712,20.625483,-17.76918,18.95148,-15.207714,16.388752,-14.656909,12.241646,-14.979621,8.230577,-11.895829,1.0182954,-8.907712,5.1879535,-6.437976,1.6997781,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00094.au,disco.00094.au,0.41709906,0.09929446,2207.508364191443,2353.468828995427,5074.241861223898,0.09355627356438515,-130.04454,102.52374,-4.4473805,50.050278,-15.527548,32.12771,-18.167599,24.282225,-11.898268,13.758483,-12.887311,7.271593,-9.363437,4.6024423,-9.572756,4.2411375,-4.685522,-0.45100066,-6.8749757,4.7550745,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00053.au,disco.00053.au,0.4678341,0.172544,3078.471520466789,2709.964770671987,6405.67828043431,0.15421266253383603,-108.56484,69.97128,14.885138,45.513443,-5.3743443,41.795094,-13.517867,32.5666,-20.381012,23.436947,-12.128746,18.002754,-9.027057,7.0019336,-4.7258625,2.3437288,0.20123759,2.3451502,-0.7825802,-0.5916407,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00002.au,disco.00002.au,0.41199332,0.1612736,3592.218114571658,3398.4114031761465,8074.817942466648,0.153338438950116,-53.1693,57.173725,21.160826,11.305263,18.118341,1.6628116,0.34510273,2.3239794,-5.1052694,2.747911,3.1522436,-5.5144777,-3.1615028,-0.5241285,-2.6467953,-1.988998,-1.2340913,-3.3621638,-3.7318506,-1.4488603,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00080.au,disco.00080.au,0.3887272,0.05919658,2144.421294157524,2414.589449327385,4958.257334414879,0.08474190956109823,-219.4053,94.67405,12.12384,48.86188,-7.2065644,16.64001,-15.078675,21.71575,-19.993559,13.237187,-15.69585,5.0565505,-15.275193,0.07518909,-9.207376,0.23800409,-9.550039,-0.75625765,-4.535976,-3.6949482,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00022.au,disco.00022.au,0.43538973,0.13684142,3708.111084945484,3249.5970109617488,7808.475701493619,0.17288668249709976,-71.953896,46.87051,21.026632,29.955154,9.50348,2.3987136,8.242609,2.5120273,-2.1593833,0.44539672,-0.22787972,-1.5480238,-3.60627,-3.8175902,-5.2899184,-2.9226556,-2.8894856,-1.7902486,-0.71663946,-0.9913752,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00073.au,disco.00073.au,0.44633502,0.095505424,2847.3774256622983,2460.2242285962725,5925.935834632395,0.17634505812548337,-95.26958,82.226494,-26.235989,37.510376,-16.362791,25.28815,-21.807663,21.805656,-20.065622,16.303896,-16.122408,14.430956,-11.909069,7.1686077,-11.673018,5.077742,-10.228136,4.795527,-6.011335,-0.2364232,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00047.au,disco.00047.au,0.2205651,0.046983007,1710.9750338916162,1620.2378538583635,3238.8652049195184,0.08700922636310905,-280.8543,120.81254,-37.62976,28.712122,-10.775233,-6.4053197,-13.794428,-4.07455,-14.849012,4.7964478,-20.164259,-5.091476,-6.790002,-6.412712,-1.7540042,-4.1189713,3.4081714,4.254298,0.9961995,-1.1637301,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00016.au,disco.00016.au,0.4351562,0.20567748,2520.434662364383,2562.658796592373,5334.772696659483,0.11424808429118774,-35.856197,83.80528,-2.9019706,32.213963,9.144426,4.18242,0.13708664,11.094397,-2.8947358,7.9954515,0.6289428,3.6732092,3.7831783,4.0557632,-3.2874453,0.10280434,-3.8386445,-0.4993342,-3.4209988,-0.76423514,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00006.au,disco.00006.au,0.47404167,0.19189338,2848.3952424437216,2490.639855374388,5506.662886546549,0.16364521401295437,-14.574817,65.19933,-19.888515,31.502684,-4.8146987,11.8655615,9.996404,5.9602337,-3.8007708,9.38057,-4.387615,3.339226,-4.4454346,-1.2698745,-0.83425266,-2.1974072,-4.739514,-2.6204548,-7.4701667,0.23054627,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00057.au,disco.00057.au,0.3701102,0.07616043,1937.5108831118102,2099.6513207440416,4163.010995957801,0.0924305454853055,-143.2467,122.61794,-23.91729,28.138706,-23.6903,23.092947,-17.904812,18.74588,-18.637712,18.351133,-13.917981,9.725552,-12.233235,4.9434347,-8.383514,5.477707,-7.868045,3.9424803,-5.717735,-0.63769877,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00063.au,disco.00063.au,0.54808533,0.29373232,2583.580399096285,2626.602117667186,5856.390083472303,0.0997170007975638,-51.742363,70.33154,-3.8982093,49.74502,1.5872374,35.711365,-4.094437,24.790552,-9.714731,22.04633,-6.11539,17.181833,-2.779346,11.961786,-1.632734,6.925027,-2.9138086,4.917393,-0.49417755,6.7303057,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00032.au,disco.00032.au,0.3684095,0.11106248,2446.9732041150987,2449.1310646818765,4958.032509788283,0.12325117519818252,-123.33121,86.98849,-22.510223,6.942469,8.465196,12.644245,-0.8552823,-0.83469874,-3.2606728,2.6243713,-0.77050847,-0.41433412,-3.8346293,-5.6534686,-1.8429158,0.12024577,-1.058583,4.4958644,-0.98010224,-5.2599206,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00090.au,disco.00090.au,0.4853454,0.09060119,2574.4596637613236,2396.431955005961,5458.62535799739,0.14611353804137664,-125.691124,88.54062,-16.764917,42.78476,-9.905495,29.165888,-19.357843,20.46263,-16.48972,15.01323,-8.7628,12.773269,-7.7579846,7.044875,-8.517818,3.2749631,-6.4780283,5.800038,-3.495919,-0.057121683,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00040.au,disco.00040.au,0.42082047,0.1451297,2606.2991282067796,2534.0606935047535,5354.906263594838,0.1264267026778809,-78.310104,80.05325,-9.145553,25.454119,-3.3875406,16.801464,7.2613983,1.8166611,0.48763216,6.316795,1.4947495,2.1649706,0.6583118,-3.3799522,-0.9142766,2.9340763,-0.63502276,5.868482,1.8953923,-0.6055651,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00011.au,disco.00011.au,0.3735347,0.18884107,3132.9752096198536,3008.0152397325915,6864.145655089907,0.1309711547757154,-41.31514,62.78868,7.3239293,12.122528,6.3585057,9.253,3.064216,13.849786,0.1527455,8.056879,-2.6997387,-7.2205544,-3.241377,-1.9207121,0.5214887,-3.184866,-5.5446587,-9.163444,-10.666912,-5.977336,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00025.au,disco.00025.au,0.35795805,0.10787889,2410.172991720571,2575.78379596989,5080.420375036253,0.09966035564095127,-124.16993,90.155014,-11.328686,10.931417,-1.1485722,-3.7591836,-0.85792863,-3.8354802,-3.7047462,-0.2598791,-5.8160195,-3.4383402,-4.632643,-4.562113,-5.489201,-5.188254,-4.5949874,-1.8010652,-1.3196421,-1.965515,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00074.au,disco.00074.au,0.40280697,0.17759283,2648.809544586575,2384.0748673279213,5546.0321767147625,0.15107338795436967,-40.81154,86.80334,-26.940329,34.94428,-20.04464,21.66503,-23.949266,19.274097,-17.52948,18.05118,-16.0186,12.443823,-13.879082,6.0113554,-14.213063,-0.81717604,-14.489221,-1.2266158,-7.6988034,4.3157125,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00087.au,disco.00087.au,0.38466448,0.11922079,2139.9275398336126,2190.4788402266463,4527.826423379495,0.1002388915071539,-100.28072,109.986755,-26.644407,36.837772,-10.409534,28.786537,-14.84601,21.287558,-19.685312,18.507954,-16.396866,9.154231,-13.790873,3.9914372,-10.454129,2.846874,-4.31649,3.1700585,-3.7429435,3.5618715,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00097.au,disco.00097.au,0.41497514,0.108068004,2825.987251225651,2680.412391414793,6233.179503969693,0.12045063865525908,-116.93204,75.749084,-4.221549,37.290447,-5.3265285,31.37679,-12.156291,22.918867,-11.431438,14.620313,-13.048337,13.391821,-13.217568,8.250453,-15.219112,9.844795,-6.203883,8.0054245,-8.028849,4.383464,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00064.au,disco.00064.au,0.38833553,0.0921835,2144.867079027064,2403.8472223095428,4947.807152697216,0.0648764531370843,-189.154,93.94435,7.849922,41.894196,-7.1112595,31.876928,-12.5919695,24.209433,-6.070887,24.529634,-6.031069,16.755129,-2.0233445,6.327988,-8.54724,3.8151665,-2.5830746,-0.8535465,-3.1038532,10.20412,disco
/Users/dohee/Documents/ds_study/data/genres/disco/disco.00035.au,disco.00035.au,0.4025388,0.15245456,3623.472822634945,3229.7424316453403,7702.866414860064,0.17633637253480278,-51.76516,55.671803,11.406057,7.478552,12.002954,6.2611246,4.352581,4.310239,-5.940638,0.56399125,3.5921662,-2.3924637,-5.827445,-4.526173,-7.0139527,-4.2613654,-1.7364827,-2.1432908,-2.4925854,-1.5445365,disco
